,source,target,source name,target name,value,type,source layer,target layer
6155,947,1203,R-HSA-189483,R-HSA-189445,2.1676893720723455e-05,1,2,3
6156,948,1195,R-HSA-1912422,R-HSA-157118,3.362580719112884e-05,0,2,3
6157,948,1195,R-HSA-1912422,R-HSA-157118,6.205277750268579e-05,1,2,3
6158,949,1267,R-HSA-193704,R-HSA-73887,0.02750582993030548,0,2,3
6159,949,1267,R-HSA-193704,R-HSA-73887,0.050759033858776094,1,2,3
6160,950,1274,R-HSA-194138,R-HSA-9006934,0.024092491110786797,0,2,3
6161,950,1274,R-HSA-194138,R-HSA-9006934,0.04446008624508977,1,2,3
6162,951,1287,R-HSA-194315,R-HSA-9716542,0.019235430983826518,0,2,3
6163,951,1287,R-HSA-194315,R-HSA-9716542,0.03549690484069288,1,2,3
6164,952,1204,R-HSA-195253,R-HSA-195721,0.015593621693551541,0,2,3
6165,952,1204,R-HSA-195253,R-HSA-195721,0.028776338696479796,1,2,3
6166,953,1205,R-HSA-196849,R-HSA-196854,0.002497380375280045,0,2,3
6167,953,1205,R-HSA-196849,R-HSA-196854,0.00020550069530145265,1,2,3
6168,954,1183,R-HSA-198933,R-HSA-1280218,0.0005834846087964252,0,2,3
6169,954,1183,R-HSA-198933,R-HSA-1280218,0.006243652012199163,1,2,3
6170,955,1206,R-HSA-199977,R-HSA-199991,0.007269030250608921,0,2,3
6171,955,1206,R-HSA-199977,R-HSA-199991,0.009645440988242627,1,2,3
6172,956,1206,R-HSA-199992,R-HSA-199991,6.051150085113477e-05,0,2,3
6173,956,1206,R-HSA-199992,R-HSA-199991,8.029408418224193e-05,1,2,3
6174,957,1275,R-HSA-201451,R-HSA-9006936,0.009103266149759292,0,2,3
6175,957,1275,R-HSA-201451,R-HSA-9006936,0.016799092292785645,1,2,3
6176,958,1204,R-HSA-201681,R-HSA-195721,0.008681509143207223,0,2,3
6177,958,1204,R-HSA-201681,R-HSA-195721,0.01602078666910529,1,2,3
6178,959,1188,R-HSA-2022090,R-HSA-1474290,0.028175080940127373,0,2,3
6179,959,1188,R-HSA-2022090,R-HSA-1474290,0.05250624343752861,1,2,3
6180,960,1218,R-HSA-2022377,R-HSA-2980736,0.0003702081085066311,0,2,3
6181,960,1218,R-HSA-2022377,R-HSA-2980736,0.00011303404462523759,1,2,3
6182,961,1183,R-HSA-202403,R-HSA-1280218,0.00045046599116176366,0,2,3
6183,961,1183,R-HSA-202403,R-HSA-1280218,0.00482026981189847,1,2,3
6184,1209,1209,R-HSA-2028269,R-HSA-2028269,0.03873940259218216,0,2,3
6185,1209,1209,R-HSA-2028269,R-HSA-2028269,0.07148937284946441,1,2,3
6186,963,1201,R-HSA-2029480,R-HSA-168249,0.0007679847883991897,0,2,3
6187,963,1201,R-HSA-2029480,R-HSA-168249,0.008217919757589698,1,2,3
6188,964,1207,R-HSA-203615,R-HSA-202131,0.008283920586109161,0,2,3
6189,964,1207,R-HSA-203615,R-HSA-202131,0.0006816548295319081,1,2,3
6190,965,1259,R-HSA-209776,R-HSA-71291,4.2375713201181496e-05,0,2,3
6191,965,1259,R-HSA-209776,R-HSA-71291,3.4869488558797457e-06,1,2,3
6192,966,1208,R-HSA-210990,R-HSA-202733,0.004488894296810031,0,2,3
6193,966,1208,R-HSA-210990,R-HSA-202733,0.0008430530113400891,1,2,3
6194,967,1208,R-HSA-210991,R-HSA-202733,0.0,0,2,3
6195,967,1208,R-HSA-210991,R-HSA-202733,0.0,1,2,3
6196,968,1211,R-HSA-211945,R-HSA-211859,0.026328930631279945,0,2,3
6197,968,1211,R-HSA-211945,R-HSA-211859,0.00216651544906199,1,2,3
6198,969,1212,R-HSA-212300,R-HSA-212165,0.0011065628845244647,0,2,3
6199,969,1212,R-HSA-212300,R-HSA-212165,0.00105333257233724,1,2,3
6200,970,1263,R-HSA-212436,R-HSA-73857,0.07085918560624123,0,2,3
6201,970,1263,R-HSA-212436,R-HSA-73857,0.06745055988430977,1,2,3
6202,971,1193,R-HSA-2129379,R-HSA-1566948,0.022596044186502694,0,2,3
6203,971,1193,R-HSA-2129379,R-HSA-1566948,0.04210931733250618,1,2,3
6204,972,1183,R-HSA-2132295,R-HSA-1280218,0.001043161901179701,0,2,3
6205,972,1183,R-HSA-2132295,R-HSA-1280218,0.011162487044930457,1,2,3
6206,973,1197,R-HSA-2151201,R-HSA-1592230,0.0018382169306278228,0,2,3
6207,973,1197,R-HSA-2151201,R-HSA-1592230,0.0002085249638184905,1,2,3
6208,1213,1213,R-HSA-216083,R-HSA-216083,0.00666619585826993,0,2,3
6209,1213,1213,R-HSA-216083,R-HSA-216083,0.012422924116253852,1,2,3
6210,975,1214,R-HSA-2161541,R-HSA-2161522,0.0010524032288230956,0,2,3
6211,975,1214,R-HSA-2161541,R-HSA-2161522,0.05776017978787422,1,2,3
6212,976,1215,R-HSA-2168880,R-HSA-2173782,0.02126064747571945,0,2,3
6213,976,1215,R-HSA-2168880,R-HSA-2173782,0.028211234882473946,1,2,3
6214,977,1201,R-HSA-2172127,R-HSA-168249,1.937279539561132e-05,0,2,3
6215,977,1201,R-HSA-2172127,R-HSA-168249,0.00020730108662974088,1,2,3
6216,978,1274,R-HSA-2404192,R-HSA-9006934,0.008246473921462893,0,2,3
6217,978,1274,R-HSA-2404192,R-HSA-9006934,0.015217973245307803,1,2,3
6218,979,1259,R-HSA-2408522,R-HSA-71291,0.0,0,2,3
6219,979,1259,R-HSA-2408522,R-HSA-71291,0.0,1,2,3
6220,980,1216,R-HSA-2453902,R-HSA-2187338,0.0029692699084989727,0,2,3
6221,980,1216,R-HSA-2453902,R-HSA-2187338,0.0007224647240946069,1,2,3
6222,981,1201,R-HSA-2454202,R-HSA-168249,0.004350730124861002,0,2,3
6223,981,1201,R-HSA-2454202,R-HSA-168249,0.0465555440634489,1,2,3
6224,982,1285,R-HSA-2474795,R-HSA-9675143,0.021375353168696164,0,2,3
6225,982,1285,R-HSA-2474795,R-HSA-9675143,0.019220703234896063,1,2,3
6226,983,1180,R-HSA-2534343,R-HSA-1187000,0.033447489887475965,0,2,3
6227,983,1180,R-HSA-2534343,R-HSA-1187000,0.003142221923917532,1,2,3
6228,984,1217,R-HSA-2559583,R-HSA-2262752,0.012246480258181692,0,2,3
6229,984,1217,R-HSA-2559583,R-HSA-2262752,0.005685406376142055,1,2,3
6230,985,1293,R-HSA-2672351,R-HSA-983712,0.0,0,2,3
6231,985,1293,R-HSA-2672351,R-HSA-983712,0.0,1,2,3
6232,986,1248,R-HSA-2978092,R-HSA-5668914,0.0035532736219465733,0,2,3
6233,986,1248,R-HSA-2978092,R-HSA-5668914,0.003195101302117109,1,2,3
6234,987,1253,R-HSA-2990846,R-HSA-597592,0.027726244041696192,0,2,3
6235,987,1253,R-HSA-2990846,R-HSA-597592,0.008465534984134137,1,2,3
6236,1219,1219,R-HSA-3000157,R-HSA-3000157,0.02831920012831688,0,2,3
6237,1219,1219,R-HSA-3000157,R-HSA-3000157,0.0527748167514801,1,2,3
6238,989,1220,R-HSA-3000170,R-HSA-3000171,0.013290420547127724,0,2,3
6239,989,1220,R-HSA-3000170,R-HSA-3000171,0.024767632968723773,1,2,3
6240,1221,1221,R-HSA-3000178,R-HSA-3000178,0.03699340000748634,0,2,3
6241,1221,1221,R-HSA-3000178,R-HSA-3000178,0.06893980093300342,1,2,3
6242,991,1215,R-HSA-3000471,R-HSA-2173782,0.0418245367705822,0,2,3
6243,991,1215,R-HSA-3000471,R-HSA-2173782,0.05549792628735304,1,2,3
6244,992,1215,R-HSA-3000480,R-HSA-2173782,0.024154872074723242,0,2,3
6245,992,1215,R-HSA-3000480,R-HSA-2173782,0.03205164708197117,1,2,3
6246,993,1215,R-HSA-3000484,R-HSA-2173782,0.006425420427694917,0,2,3
6247,993,1215,R-HSA-3000484,R-HSA-2173782,0.00852603609673679,1,2,3
6248,994,1215,R-HSA-3000497,R-HSA-2173782,0.034382592886686325,0,2,3
6249,994,1215,R-HSA-3000497,R-HSA-2173782,0.04562304243445396,1,2,3
6250,995,1222,R-HSA-3214815,R-HSA-3247509,0.06043811589479446,0,2,3
6251,995,1222,R-HSA-3214815,R-HSA-3247509,0.06636350080370904,1,2,3
6252,996,1222,R-HSA-3214841,R-HSA-3247509,0.013434808515012265,0,2,3
6253,996,1222,R-HSA-3214841,R-HSA-3247509,0.01475196350365877,1,2,3
6254,997,1222,R-HSA-3214842,R-HSA-3247509,0.016198078542947768,0,2,3
6255,997,1222,R-HSA-3214842,R-HSA-3247509,0.017786145396530628,1,2,3
6256,998,1222,R-HSA-3214847,R-HSA-3247509,0.1372672364115715,0,2,3
6257,998,1222,R-HSA-3214847,R-HSA-3247509,0.15072497278451918,1,2,3
6258,999,1222,R-HSA-3214858,R-HSA-3247509,0.03345280177891254,0,2,3
6259,999,1222,R-HSA-3214858,R-HSA-3247509,0.036732529476284984,1,2,3
6260,1000,1248,R-HSA-3296482,R-HSA-5668914,0.000904810125939548,0,2,3
6261,1000,1248,R-HSA-3296482,R-HSA-5668914,0.0008136047516018152,1,2,3
6262,1001,1217,R-HSA-3371497,R-HSA-2262752,0.019213766604661942,0,2,3
6263,1001,1217,R-HSA-3371497,R-HSA-2262752,0.008919956814497709,1,2,3
6264,1002,1217,R-HSA-3371556,R-HSA-2262752,0.0056796155637130145,0,2,3
6265,1002,1217,R-HSA-3371556,R-HSA-2262752,0.0026367513069999403,1,2,3
6266,1003,1259,R-HSA-351202,R-HSA-71291,0.01570845991373062,0,2,3
6267,1003,1259,R-HSA-351202,R-HSA-71291,0.0012925941962748766,1,2,3
6268,1004,1223,R-HSA-354194,R-HSA-354192,0.014453561045229435,0,2,3
6269,1004,1223,R-HSA-354194,R-HSA-354192,0.02667248174548149,1,2,3
6270,1005,1223,R-HSA-372708,R-HSA-354192,0.013144168455619365,0,2,3
6271,1005,1223,R-HSA-372708,R-HSA-354192,0.02425614120438695,1,2,3
6272,1225,1225,R-HSA-373753,R-HSA-373753,0.0006503789394628256,0,2,3
6273,1225,1225,R-HSA-373753,R-HSA-373753,0.00044213020883034917,1,2,3
6274,1007,1248,R-HSA-3781865,R-HSA-5668914,0.003210550965741277,0,2,3
6275,1007,1248,R-HSA-3781865,R-HSA-5668914,0.0028869252884760497,1,2,3
6276,1008,1217,R-HSA-381119,R-HSA-2262752,0.05439519035389821,0,2,3
6277,1008,1217,R-HSA-381119,R-HSA-2262752,0.02525286804711868,1,2,3
6278,1226,1226,R-HSA-381340,R-HSA-381340,0.0018398574728053063,0,2,3
6279,1226,1226,R-HSA-381340,R-HSA-381340,0.0003420566266868263,1,2,3
6280,1227,1227,R-HSA-381426,R-HSA-381426,0.0005008364678360522,0,2,3
6281,1227,1227,R-HSA-381426,R-HSA-381426,0.00015291823219740764,1,2,3
6282,1011,1204,R-HSA-3858494,R-HSA-195721,0.009465705657930812,0,2,3
6283,1011,1204,R-HSA-3858494,R-HSA-195721,0.017467934146770857,1,2,3
6284,1012,1224,R-HSA-388396,R-HSA-372790,0.016457815503235905,0,2,3
6285,1012,1224,R-HSA-388396,R-HSA-372790,0.03037111705634743,1,2,3
6286,1013,1259,R-HSA-389661,R-HSA-71291,0.0,0,2,3
6287,1013,1259,R-HSA-389661,R-HSA-71291,0.0,1,2,3
6288,1014,1230,R-HSA-389977,R-HSA-391251,0.023315154202282428,0,2,3
6289,1014,1230,R-HSA-389977,R-HSA-391251,0.007118715718388557,1,2,3
6290,1015,1230,R-HSA-390466,R-HSA-391251,0.012996215373277664,0,2,3
6291,1015,1230,R-HSA-390466,R-HSA-391251,0.003968078573234379,1,2,3
6292,1229,1229,R-HSA-390522,R-HSA-390522,0.05210658868309111,0,2,3
6293,1229,1229,R-HSA-390522,R-HSA-390522,0.007573273149318993,1,2,3
6294,1017,1183,R-HSA-392517,R-HSA-1280218,0.00010606945252220613,0,2,3
6295,1017,1183,R-HSA-392517,R-HSA-1280218,0.0011350096843671053,1,2,3
6296,1018,1240,R-HSA-400206,R-HSA-556833,0.0054076132364571095,0,2,3
6297,1018,1240,R-HSA-400206,R-HSA-556833,0.0004449735628440976,1,2,3
6298,1019,1234,R-HSA-421270,R-HSA-446728,5.241286555701663e-06,0,2,3
6299,1019,1234,R-HSA-421270,R-HSA-446728,3.5630472723369166e-06,1,2,3
6300,1020,1218,R-HSA-422085,R-HSA-2980736,0.006898904172703624,0,2,3
6301,1020,1218,R-HSA-422085,R-HSA-2980736,0.002106412628199905,1,2,3
6302,1021,1199,R-HSA-422356,R-HSA-163685,0.003516248473897576,0,2,3
6303,1021,1199,R-HSA-422356,R-HSA-163685,0.0002893397642765194,1,2,3
6304,1022,1284,R-HSA-422475,R-HSA-9675108,0.037030203826725484,0,2,3
6305,1022,1284,R-HSA-422475,R-HSA-9675108,0.006884460872970522,1,2,3
6306,1023,1232,R-HSA-425366,R-HSA-425407,0.02309504449367523,0,2,3
6307,1023,1232,R-HSA-425366,R-HSA-425407,0.003437676327303052,1,2,3
6308,1024,1232,R-HSA-425393,R-HSA-425407,0.005732673406600952,0,2,3
6309,1024,1232,R-HSA-425393,R-HSA-425407,0.0008533031679689885,1,2,3
6310,1025,1232,R-HSA-425397,R-HSA-425407,0.013593413308262825,0,2,3
6311,1025,1232,R-HSA-425397,R-HSA-425407,0.0020233671413734554,1,2,3
6312,1026,1240,R-HSA-428157,R-HSA-556833,0.016490670992061494,0,2,3
6313,1026,1240,R-HSA-428157,R-HSA-556833,0.0013569595612352714,1,2,3
6314,1027,1270,R-HSA-430116,R-HSA-76002,0.03156632632017135,0,2,3
6315,1027,1270,R-HSA-430116,R-HSA-76002,0.005928428447805345,1,2,3
6316,1028,1231,R-HSA-432142,R-HSA-418346,0.06529913945123553,0,2,3
6317,1028,1231,R-HSA-432142,R-HSA-418346,0.01226374157704413,1,2,3
6318,1233,1233,R-HSA-445355,R-HSA-445355,0.16190058887004852,0,2,3
6319,1233,1233,R-HSA-445355,R-HSA-445355,0.023530949465930463,1,2,3
6320,1030,1234,R-HSA-446107,R-HSA-446728,0.02569872960448265,0,2,3
6321,1030,1234,R-HSA-446107,R-HSA-446728,0.0174700990319252,1,2,3
6322,1031,1253,R-HSA-446203,R-HSA-597592,0.021433439284737687,0,2,3
6323,1031,1253,R-HSA-446203,R-HSA-597592,0.006544178978037963,1,2,3
6324,1032,1234,R-HSA-446353,R-HSA-446728,0.002886762865819037,0,2,3
6325,1032,1234,R-HSA-446353,R-HSA-446728,0.0019624327425844966,1,2,3
6326,1033,1182,R-HSA-449147,R-HSA-1280215,0.0005037999653723091,0,2,3
6327,1033,1182,R-HSA-449147,R-HSA-1280215,0.005390975973568857,1,2,3
6328,1034,1235,R-HSA-450385,R-HSA-450531,0.0,0,2,3
6329,1034,1235,R-HSA-450385,R-HSA-450531,0.0,1,2,3
6330,1035,1235,R-HSA-450408,R-HSA-450531,0.0025526502955472096,0,2,3
6331,1035,1235,R-HSA-450408,R-HSA-450531,0.002722333074780181,1,2,3
6332,1036,1235,R-HSA-450513,R-HSA-450531,0.0,0,2,3
6333,1036,1235,R-HSA-450513,R-HSA-450531,0.0,1,2,3
6334,1037,1235,R-HSA-450604,R-HSA-450531,0.01679737800732255,0,2,3
6335,1037,1235,R-HSA-450604,R-HSA-450531,0.017913953773677348,1,2,3
6336,1038,1257,R-HSA-453274,R-HSA-69278,0.003795879427343607,0,2,3
6337,1038,1257,R-HSA-453274,R-HSA-69278,0.023526226356625556,1,2,3
6338,1039,1257,R-HSA-453276,R-HSA-69278,0.0016159360995516181,0,2,3
6339,1039,1257,R-HSA-453276,R-HSA-69278,0.010015302337706089,1,2,3
6340,1040,1257,R-HSA-453279,R-HSA-69278,0.0009693342261016368,0,2,3
6341,1040,1257,R-HSA-453279,R-HSA-69278,0.006007772404700518,1,2,3
6342,1041,1270,R-HSA-456926,R-HSA-76002,0.011831570835784077,0,2,3
6343,1041,1270,R-HSA-456926,R-HSA-76002,0.00222207133192569,1,2,3
6344,1042,1224,R-HSA-500792,R-HSA-372790,0.0004110050213057548,0,2,3
6345,1042,1224,R-HSA-500792,R-HSA-372790,0.000758465239778161,1,2,3
6346,1043,1253,R-HSA-5173105,R-HSA-597592,0.01246364675462246,0,2,3
6347,1043,1253,R-HSA-5173105,R-HSA-597592,0.003805471758823842,1,2,3
6348,1044,1236,R-HSA-5213460,R-HSA-5218859,0.003255181759595871,0,2,3
6349,1044,1236,R-HSA-5213460,R-HSA-5218859,0.006680069118738174,1,2,3
6350,1237,1237,R-HSA-5223345,R-HSA-5223345,0.0007621725206263363,0,2,3
6351,1237,1237,R-HSA-5223345,R-HSA-5223345,0.00011344868107698858,1,2,3
6352,1046,1212,R-HSA-5250913,R-HSA-212165,0.01112367041350808,0,2,3
6353,1046,1212,R-HSA-5250913,R-HSA-212165,0.010588574371649884,1,2,3
6354,1047,1212,R-HSA-5250941,R-HSA-212165,0.013199657015502454,0,2,3
6355,1047,1212,R-HSA-5250941,R-HSA-212165,0.012564697675406933,1,2,3
6356,1048,1212,R-HSA-5334118,R-HSA-212165,0.002724682801635936,0,2,3
6357,1048,1212,R-HSA-5334118,R-HSA-212165,0.0025936140737030655,1,2,3
6358,1049,1247,R-HSA-5339562,R-HSA-5663205,0.0014763491228222847,0,2,3
6359,1049,1247,R-HSA-5339562,R-HSA-5663205,0.0013275322504341601,1,2,3
6360,1050,1178,R-HSA-5357769,R-HSA-109581,0.008684848621487617,0,2,3
6361,1050,1178,R-HSA-5357769,R-HSA-109581,0.01782247144728899,1,2,3
6362,1051,1239,R-HSA-5358346,R-HSA-5358351,0.013513357751071453,0,2,3
6363,1051,1239,R-HSA-5358346,R-HSA-5358351,0.02493743896484375,1,2,3
6364,1052,1273,R-HSA-5362517,R-HSA-9006931,0.013968090323032811,0,2,3
6365,1052,1273,R-HSA-5362517,R-HSA-9006931,0.02577659997623414,1,2,3
6366,1053,1246,R-HSA-5387390,R-HSA-5663202,0.003878480102866888,0,2,3
6367,1053,1246,R-HSA-5387390,R-HSA-5663202,0.0034875267185270785,1,2,3
6368,1054,1211,R-HSA-5423646,R-HSA-211859,0.032796263694763184,0,2,3
6369,1054,1211,R-HSA-5423646,R-HSA-211859,0.0026986896991729736,1,2,3
6370,1055,1210,R-HSA-5578749,R-HSA-211000,0.049707990139722824,0,2,3
6371,1055,1210,R-HSA-5578749,R-HSA-211000,0.04731682538986206,1,2,3
6372,1056,1241,R-HSA-5578768,R-HSA-5576891,0.1550285518169403,0,2,3
6373,1056,1241,R-HSA-5578768,R-HSA-5576891,0.022532150335609912,1,2,3
6374,1057,1248,R-HSA-5579029,R-HSA-5668914,0.0002304619876667857,0,2,3
6375,1057,1248,R-HSA-5579029,R-HSA-5668914,0.00020723125780932605,1,2,3
6376,1058,1210,R-HSA-5601884,R-HSA-211000,0.010413430631160736,0,2,3
6377,1058,1210,R-HSA-5601884,R-HSA-211000,0.009912501275539397,1,2,3
6378,1059,1238,R-HSA-5602358,R-HSA-5260271,0.05047987997531891,0,2,3
6379,1059,1238,R-HSA-5602358,R-HSA-5260271,0.04539147242903709,1,2,3
6380,1060,1239,R-HSA-5610787,R-HSA-5358351,0.009732896834611893,0,2,3
6381,1060,1239,R-HSA-5610787,R-HSA-5358351,0.017961008846759795,1,2,3
6382,1061,1244,R-HSA-5617472,R-HSA-5619507,0.03397841602563858,0,2,3
6383,1061,1244,R-HSA-5617472,R-HSA-5619507,0.006317089265212417,1,2,3
6384,1062,1243,R-HSA-5619084,R-HSA-5619115,0.0012372023309580981,0,2,3
6385,1062,1243,R-HSA-5619084,R-HSA-5619115,0.0011124914628453553,1,2,3
6386,1063,1243,R-HSA-5619102,R-HSA-5619115,0.010261296480894088,0,2,3
6387,1063,1243,R-HSA-5619102,R-HSA-5619115,0.00922695049084723,1,2,3
6388,1064,1242,R-HSA-5620912,R-HSA-5617833,0.07784346491098404,0,2,3
6389,1064,1242,R-HSA-5620912,R-HSA-5617833,0.008830462675541639,1,2,3
6390,1065,1242,R-HSA-5620924,R-HSA-5617833,0.19145329296588898,0,2,3
6391,1065,1242,R-HSA-5620924,R-HSA-5617833,0.021718214452266692,1,2,3
6392,1066,1236,R-HSA-5620971,R-HSA-5218859,0.00424110686435597,0,2,3
6393,1066,1236,R-HSA-5620971,R-HSA-5218859,0.008703318488551303,1,2,3
6394,1067,1201,R-HSA-5621481,R-HSA-168249,0.0006756446768122259,0,2,3
6395,1067,1201,R-HSA-5621481,R-HSA-168249,0.007229822932276875,1,2,3
6396,1068,1239,R-HSA-5632684,R-HSA-5358351,0.012583336792886257,0,2,3
6397,1068,1239,R-HSA-5632684,R-HSA-5358351,0.02322118580341339,1,2,3
6398,1069,1260,R-HSA-5652084,R-HSA-71387,0.050309066032787085,0,2,3
6399,1069,1260,R-HSA-5652084,R-HSA-71387,0.00413975685096375,1,2,3
6400,1070,1260,R-HSA-5653890,R-HSA-71387,0.01723370496183634,0,2,3
6401,1070,1260,R-HSA-5653890,R-HSA-71387,0.0014181012753397225,1,2,3
6402,1071,1245,R-HSA-5661231,R-HSA-5660526,0.0323385626077652,0,2,3
6403,1071,1245,R-HSA-5661231,R-HSA-5660526,0.01501312106847763,1,2,3
6404,1072,1260,R-HSA-5661270,R-HSA-71387,0.020108797028660773,0,2,3
6405,1072,1260,R-HSA-5661270,R-HSA-71387,0.001654682494699955,1,2,3
6406,1073,1248,R-HSA-5663084,R-HSA-5668914,0.0022481106279883534,0,2,3
6407,1073,1248,R-HSA-5663084,R-HSA-5668914,0.00202149968536105,1,2,3
6408,1074,1182,R-HSA-5668541,R-HSA-1280215,0.0007302953628823162,0,2,3
6409,1074,1182,R-HSA-5668541,R-HSA-1280215,0.00781461950391531,1,2,3
6410,1250,1250,R-HSA-5683826,R-HSA-5683826,0.011123511288315058,0,2,3
6411,1250,1250,R-HSA-5683826,R-HSA-5683826,0.0033962937537580728,1,2,3
6412,1076,1249,R-HSA-5684996,R-HSA-5683057,0.0055489159189164635,0,2,3
6413,1076,1249,R-HSA-5684996,R-HSA-5683057,0.010239924676716328,1,2,3
6414,1077,1249,R-HSA-5687128,R-HSA-5683057,0.0021318269427865744,0,2,3
6415,1077,1249,R-HSA-5687128,R-HSA-5683057,0.003934056032449007,1,2,3
6416,1078,1248,R-HSA-5687613,R-HSA-5668914,0.006131012504920363,0,2,3
6417,1078,1248,R-HSA-5687613,R-HSA-5668914,0.005513002024963498,1,2,3
6418,1079,1253,R-HSA-5688426,R-HSA-597592,0.014234573021531105,0,2,3
6419,1079,1253,R-HSA-5688426,R-HSA-597592,0.004346180916763842,1,2,3
6420,1080,1251,R-HSA-5693538,R-HSA-5693532,0.03257440626621246,0,2,3
6421,1080,1251,R-HSA-5693538,R-HSA-5693532,0.1509334847331047,1,2,3
6422,1081,1251,R-HSA-5693571,R-HSA-5693532,0.04089160673320293,0,2,3
6423,1081,1251,R-HSA-5693571,R-HSA-5693532,0.1894712269306183,1,2,3
6424,1082,1251,R-HSA-5693606,R-HSA-5693532,0.014795290585607291,0,2,3
6425,1082,1251,R-HSA-5693606,R-HSA-5693532,0.0685539659112692,1,2,3
6426,1083,1252,R-HSA-5696399,R-HSA-5696398,0.0089728441555053,0,2,3
6427,1083,1252,R-HSA-5696399,R-HSA-5696398,0.04157566539943218,1,2,3
6428,1084,1259,R-HSA-6798163,R-HSA-71291,0.007599764689803124,0,2,3
6429,1084,1259,R-HSA-6798163,R-HSA-71291,0.0006253579864278436,1,2,3
6430,1085,1201,R-HSA-6798695,R-HSA-168249,0.0005615566988126375,0,2,3
6431,1085,1201,R-HSA-6798695,R-HSA-168249,0.006009009922854603,1,2,3
6432,1086,1246,R-HSA-6802957,R-HSA-5663202,0.011497929657343775,0,2,3
6433,1086,1246,R-HSA-6802957,R-HSA-5663202,0.010338930936995894,1,2,3
6434,1087,1201,R-HSA-6803157,R-HSA-168249,0.00026917435752693564,0,2,3
6435,1087,1201,R-HSA-6803157,R-HSA-168249,0.0028803347377106547,1,2,3
6436,1088,1205,R-HSA-6806667,R-HSA-196854,0.020793219096958637,0,2,3
6437,1088,1205,R-HSA-6806667,R-HSA-196854,0.0017110012704506516,1,2,3
6438,1089,1274,R-HSA-6806834,R-HSA-9006934,0.004795326164457947,0,2,3
6439,1089,1274,R-HSA-6806834,R-HSA-9006934,0.008849255472887308,1,2,3
6440,1090,1254,R-HSA-6809371,R-HSA-6805567,0.037792541831731793,0,2,3
6441,1090,1254,R-HSA-6809371,R-HSA-6805567,0.0070261911954730746,1,2,3
6442,1091,1206,R-HSA-6811442,R-HSA-199991,0.0013861364157492062,0,2,3
6443,1091,1206,R-HSA-6811442,R-HSA-199991,0.0018392959740594962,1,2,3
6444,1092,1255,R-HSA-68867,R-HSA-69002,0.1560908928513527,0,2,3
6445,1092,1255,R-HSA-68867,R-HSA-69002,0.21001013815402986,1,2,3
6446,1093,1257,R-HSA-68886,R-HSA-69278,0.0021918533835560083,0,2,3
6447,1093,1257,R-HSA-68886,R-HSA-69278,0.013584741577506065,1,2,3
6448,1094,1256,R-HSA-69052,R-HSA-69239,0.010796503722667694,0,2,3
6449,1094,1256,R-HSA-69052,R-HSA-69239,0.014525991678237916,1,2,3
6450,1095,1257,R-HSA-69242,R-HSA-69278,0.003406774695031345,0,2,3
6451,1095,1257,R-HSA-69242,R-HSA-69278,0.021114620938897134,1,2,3
6452,1096,1258,R-HSA-69481,R-HSA-69620,0.01721520347055048,0,2,3
6453,1096,1258,R-HSA-69481,R-HSA-69620,0.1066969595849514,1,2,3
6454,1097,1258,R-HSA-69615,R-HSA-69620,0.009826515056192874,0,2,3
6455,1097,1258,R-HSA-69615,R-HSA-69620,0.0609031043946743,1,2,3
6456,1098,1260,R-HSA-70326,R-HSA-71387,0.003994876192882657,0,2,3
6457,1098,1260,R-HSA-70326,R-HSA-71387,0.00032872435986064374,1,2,3
6458,1099,1260,R-HSA-70370,R-HSA-71387,0.0,0,2,3
6459,1099,1260,R-HSA-70370,R-HSA-71387,0.0,1,2,3
6460,1100,1259,R-HSA-70635,R-HSA-71291,0.008693622658029199,0,2,3
6461,1100,1259,R-HSA-70635,R-HSA-71291,0.0007153677870519459,1,2,3
6462,1101,1259,R-HSA-70895,R-HSA-71291,0.0,0,2,3
6463,1101,1259,R-HSA-70895,R-HSA-71291,0.0,1,2,3
6464,1102,1259,R-HSA-71240,R-HSA-71291,0.0,0,2,3
6465,1102,1259,R-HSA-71240,R-HSA-71291,0.0,1,2,3
6466,1103,1260,R-HSA-71336,R-HSA-71387,0.02349882125854492,0,2,3
6467,1103,1260,R-HSA-71336,R-HSA-71387,0.0019336355850100516,1,2,3
6468,1104,1186,R-HSA-71406,R-HSA-1428517,0.08038302063941956,0,2,3
6469,1104,1186,R-HSA-71406,R-HSA-1428517,0.006614437233656645,1,2,3
6470,1105,1261,R-HSA-72172,R-HSA-72203,0.0008242804324254394,0,2,3
6471,1105,1261,R-HSA-72172,R-HSA-72203,0.0008790729858446866,1,2,3
6472,1106,1264,R-HSA-73854,R-HSA-73864,0.030897732824087143,0,2,3
6473,1106,1264,R-HSA-73854,R-HSA-73864,0.02941142227500677,1,2,3
6474,1107,1265,R-HSA-73929,R-HSA-73884,0.014337865635752678,0,2,3
6475,1107,1265,R-HSA-73929,R-HSA-73884,0.06643448621034623,1,2,3
6476,1108,1240,R-HSA-74182,R-HSA-556833,0.0,0,2,3
6477,1108,1240,R-HSA-74182,R-HSA-556833,0.0,1,2,3
6478,1109,1178,R-HSA-75153,R-HSA-109581,0.03151635155081749,0,2,3
6479,1109,1178,R-HSA-75153,R-HSA-109581,0.06467576920986176,1,2,3
6480,1268,1268,R-HSA-75205,R-HSA-75205,0.016448981035500763,0,2,3
6481,1268,1268,R-HSA-75205,R-HSA-75205,0.0030892606358975173,1,2,3
